"Ticker","Year","Quarter","DataSource","Result","QuarterEndPrice","CurrentPrice","OrdinaryShares","EpsAnnualized","BookValuePerShare","PaidUpCapital","Premium","Reserves","LtLiabilities","TotalFunds","FixedAssets","Depreciation","NetFixedAssets","NonCoreAssets","Investments","WorkInProgress","Cash","Receivables","AdvancesPrepaymentsLoansDeposits","Inventory","TotalCurrentAssets","StLiabilities","DeferredLiabilities","TotalStLiabilities","ApplicationOfFunds","EnergySales","CostOfProduction","GrossProfit","DividendIncome","ForexGainLoss","OtherIncome","AdminExpenses","OperatingProfit","InterestIncomeExpense","Depreciation","Provisions","ProfitBeforeTax","Bonus","ProfitAfterTax"
"NGPL","2017/18","1","Published","NaN","230.0","423.1","5355.548","18.963024512150767","104.9704461616253","535554.8","0.0","26619.463","393003.086","955177.349","0.0","0.0","776384.616","0.0","90526.915","0.0","8489.636","0.0","135389.946","0.0","143879.582","52956.436","2657.329","55613.765","955177.348","50390.132","6435.811","43954.321","0.0","0.0","159.091","1521.456","42591.956","-9954.539","7248.07","0.0","25389.347","0.0","25389.347"
"NGPL","2020/21","4","Audited","NaN","570.0","423.1","5891.103","19.943323007592976","122.2402183428129","589110.3","0.0","131019.417","192003.086","912132.803","933120.636","262429.184","670691.452","0.0","155250.915","0.0","3842.953","0.0","186939.016","0.0","190781.969","104453.131","138.402","104591.533","912132.803","88334.725","16109.759","72224.966","0.0","0.0","130844.308","5815.114","197254.16","-21302.491","29078.944","0.0","146872.725","2937.455","117488.17"
"NGPL","2019/20","4","Audited","NaN","115.0","423.1","5355.548","10.944639465466466","113.05290084226677","535554.8","0.0","69905.437","256057.139","861517.376","933120.636","233350.24","699770.396","0.0","153250.915","0.0","8321.441","0.0","73367.687","0.0","81689.128","73083.185","109.878","73193.063","861517.376","136583.825","14226.3","122357.525","0.0","0.0","1257.987","4800.754","118814.758","-29864.059","29139.942","0.0","59810.757","1196.215","58614.542"
"NGPL","2016/17","2","Published","NaN","295.0","423.1","4868.68","15.624109614926425","108.03595697396419","486868.0","0.0","39124.503","420394.978","946387.481","0.0","0.0","798143.222","0.0","80488.073","0.0","45443.878","0.0","76156.431","0.0","121600.309","52555.999","1288.125","53844.124","946387.48","78006.067","13467.689","64538.378","0.0","0.0","7286.105","1967.893","69856.59","-17303.034","14519.161","0.0","38034.395","0.0","38034.395"
"NGPL","2017/18","4","Published","NaN","163.0","423.1","5355.548","10.954722093798805","111.18441231410867","535554.8","0.0","59898.657","361503.086","956956.543","0.0","0.0","757662.005","0.0","153250.915","0.0","46942.737","0.0","32786.643","0.0","79729.38","33615.973","69.784","33685.757","956956.543","140439.231","16170.07","124269.161","0.0","0.0","10706.476","5457.722","129517.915","-39622.716","29114.69","0.0","60780.509","1215.61","58668.54"
"NGPL","2024/25","2","Published","NaN","263.0","423.1","18512.792","2.5101751264747096","214.98609539825216","1851279.223","0.0","2128713.644","469850.494","4449843.361","0.0","0.0","574126.161","0.0","3860130.131","0.0","55894.367","0.0","473693.857","0.0","529588.224","61409.521","452591.634","514001.155","4449843.361","72790.321","9028.506","63761.815","0.0","0.0","206.908","5014.689","58954.034","-17017.613","14882.667","264.044","26789.71","649.375","23235.175"
"NGPL","2018/19","2","Published","NaN","132.0","423.1","5355.548","14.376490323679295","107.8464741610009","535554.8","0.0","42022.169","334503.086","912080.055","0.0","0.0","743113.335","0.0","153250.915","0.0","12372.745","0.0","43367.498","0.0","55740.243","40024.436","0.0","40024.436","912080.057","81625.664","7890.301","73735.363","0.0","0.0","1112.466","2527.259","72320.57","-19274.909","14548.669","0.0","38496.992","0.0","38496.992"
"NGPL","2022/23","1","Published","NaN","210.0","423.1","17673.31","22.504888784274137","110.40673750418001","1767331.0","0.0","183921.498","111503.086","2062755.584","0.0","0.0","634400.002","0.0","1744147.734","0.0","32922.297","0.0","402240.18","0.0","435162.477","750954.631","0.0","750954.631","2062755.582","46621.928","8114.426","38507.502","0.0","0.0","89861.002","1963.837","126404.667","-19712.408","7258.29","0.0","99433.969","0.0","99433.969"
"NGPL","2020/21","4","Published","NaN","570.0","423.1","5891.103","20.840219564994875","123.13711473046727","589110.3","0.0","136303.126","192003.086","917416.512","0.0","0.0","670691.452","0.0","160792.915","0.0","3842.953","0.0","181397.017","0.0","185239.97","99307.825","0.0","99307.825","917416.512","88334.725","16109.758","72224.967","0.0","0.0","130844.308","5815.112","197254.163","-21302.491","29078.944","0.0","146872.728","2937.455","122771.88"
"NGPL","2015/16","3","Published","NaN","0.0","423.1","3943.629","10.141263626302914","100.88811827887461","394362.9","0.0","3502.409","510660.413","908525.722","0.0","0.0","821818.598","0.0","51003.226","0.0","119168.9","0.0","48083.683","0.0","167252.583","131379.875","168.811","131548.686","908525.721","106543.263","17081.371","89461.892","0.0","0.0","3142.471","4344.939","88259.424","-36410.029","21854.359","0.0","29995.036","0.0","29995.036"
"NGPL","2023/24","3","Published","NaN","316.0","423.1","18512.792","2.052666862279156","165.14795429020106","1851279.223","0.0","1206070.504","485057.014","3542406.741","0.0","0.0","597510.21","0.0","3046980.128","0.0","24229.124","0.0","224329.434","0.0","248558.558","69498.651","281143.503","350642.154","3542406.742","100200.22","10763.225","89436.995","0.0","0.0","1045.633","12819.234","77663.394","-23067.708","21454.547","325.483","32815.656","592.802","28500.446"
"NGPL","2017/18","3","Published","NaN","198.0","423.1","5355.548","10.760231445969675","108.29986343134262","535554.8","0.0","44450.317","375003.086","955008.203","0.0","0.0","761888.477","0.0","125026.915","0.0","41307.341","0.0","60617.588","0.0","101924.929","31097.983","2734.135","33832.118","955008.203","109971.197","12815.758","97155.439","0.0","0.0","371.135","3520.102","94006.472","-29042.061","21744.209","0.0","43220.202","0.0","43220.202"
"NGPL","2021/22","4","Audited","NaN","297.0","423.1","7069.324","12.174385839438115","139.1056704997536","706932.4","0.0","276450.655","53359.307","1036742.362","933120.636","291494.032","641626.604","0.0","668962.435","0.0","163015.078","0.0","400100.822","0.0","563115.9","836962.577","0.0","836962.577","1036742.362","127596.369","19387.018","108209.351","0.0","0.0","93245.78","8719.094","192736.037","-71164.834","29064.848","0.0","92506.355","1850.127","86064.678"
"NGPL","2024/25","1","Published","NaN","457.0","423.1","18512.792","3.8314693969445557","204.22025246110903","1851279.223","0.0","1929407.833","467000.0","4247687.056","0.0","0.0","582008.826","0.0","3813613.359","0.0","35583.345","0.0","198655.9","0.0","234239.245","63464.493","318709.882","382174.375","4247687.055","43001.212","3393.203","39608.009","0.0","0.0","15.1","3095.847","36527.262","-8849.723","7000.0","204.708","20472.831","206.775","17732.799"
"NGPL","2019/20","4","Published","NaN","115.0","423.1","5355.548","10.902954468898422","113.01121547225421","535554.8","0.0","69682.189","256057.14","861294.129","0.0","0.0","699770.396","0.0","153250.915","0.0","8321.44","0.0","73384.606","0.0","81706.046","73433.227","0.0","73433.227","861294.13","136583.825","14425.635","122158.19","0.0","0.0","1274.906","4846.139","118586.957","-29864.06","29139.942","0.0","59582.955","1191.659","58391.296"
"NGPL","2022/23","4","Published","NaN","233.9","423.1","18512.79223","3.64510880701436","108.42977677603419","1851279.223","0.0","156058.706","73179.542","2080517.471","0.0","0.0","613081.961","0.0","1830522.408","0.0","1910.382","0.0","170737.298","0.0","172647.68","535734.577","0.0","535734.577","2080517.472","123509.665","22096.769","101412.896","0.0","0.0","43927.315","7400.329","137939.882","-32219.092","29058.773","0.0","76662.017","1533.24","67481.142"
"NGPL","2015/16","2","Published","NaN","0.0","423.1","3894.943","15.862882203924421","101.12964066483129","389494.3","0.0","4399.886","543160.413","937054.599","0.0","0.0","828836.79","0.0","38455.5","0.0","14435.791","0.0","61090.351","0.0","75526.142","5675.668","88.164","5763.832","937054.6","83773.967","10220.732","73553.235","0.0","0.0","309.118","2522.065","71340.288","-25902.439","14545.338","0.0","30892.511","0.0","30892.511"
"NGPL","2024/25","4","Published","NaN","398.67","423.1","37025.584","0.46226463301699705","163.55288405444193","3702558.446","0.0","2353082.601","407555.984","6463197.031","0.0","0.0","559243.495","0.0","4320060.748","0.0","1551596.765","0.0","680597.426","0.0","2232194.191","97914.94","550386.463","648301.403","6463197.031","114948.385","15773.647","99174.738","0.0","0.0","9154.663","12303.084","96026.317","-43422.183","29765.333","223.274","22615.527","511.393","17115.618"
"NGPL","2021/22","3","Published","NaN","598.5","423.1","7069.324","10.274882671478442","108.73967807954482","706932.4","0.0","61783.616","147003.086","915719.102","0.0","0.0","648916.582","0.0","875433.834","0.0","9768.522","0.0","138815.122","0.0","148583.644","757214.959","0.0","757214.959","915719.101","97513.064","12979.968","84533.096","0.0","0.0","50412.612","9950.357","124995.351","-48743.125","21774.87","0.0","54477.356","0.0","54477.356"
"NGPL","2023/24","4","Published","NaN","341.0","423.1","18512.792","1.3535148561059833","182.68457480643653","1851279.223","0.0","1530722.312","477483.516","3859485.051","0.0","0.0","590358.694","0.0","3318846.802","0.0","24602.489","0.0","197145.687","0.0","221748.176","59384.15","212084.471","271468.621","3859485.051","121221.886","14844.008","106377.878","0.0","0.0","2359.607","16359.437","92378.048","-34387.314","28606.063","288.441","29096.23","540.546","25057.339"
"NGPL","2025/26","1","Published","NaN","350.0","423.1","37025.584","2.346939564815507","155.6411430809572","3702558.446","0.0","2060145.771","386850.494","6149554.711","0.0","0.0","560567.826","0.0","3791283.798","0.0","1327479.253","0.0","1159425.48","0.0","2486904.733","352994.424","336207.222","689201.646","6149554.711","46224.276","3292.369","42931.907","0.0","0.0","2847.098","2409.01","43369.995","-10597.234","7441.0","250.784","25080.977","253.318","21724.202"
"NGPL","2013/14","4","Audited","NaN","0.0","423.1","3258.41","-3.477156036226258","69.58516577103556","325841.0","0.0","-99104.0","618660.0","845397.0","931345.0","59436.0","871909.0","0.0","0.0","0.0","132.0","0.0","12242.0","0.0","12374.0","38722.0","164.0","38886.0","845397.0","106582.0","18277.0","88305.0","0.0","0.0","800.0","3904.0","85201.0","-67499.0","29032.0","0.0","-11330.0","0.0","-11330.0"
"NGPL","2019/20","1","Published","NaN","102.0","423.1","5355.548","23.690165786955884","118.03080282353926","535554.8","0.0","96564.83","294003.086","926122.716","0.0","0.0","721606.602","0.0","153250.915","0.0","7520.471","0.0","90608.466","0.0","98128.937","46863.739","0.0","46863.739","926122.715","53546.208","4684.133","48862.075","0.0","0.0","59.575","1347.974","47573.676","-8571.485","7283.736","0.0","31718.455","0.0","31718.455"
"NGPL","2020/21","3","Published","NaN","248.0","423.1","5891.1028","6.358953822137794","107.06611077980172","589110.28","0.0","41627.185","207003.086","837740.551","0.0","0.0","677961.188","0.0","153250.915","0.0","10327.06","0.0","60319.136","0.0","70646.196","64117.748","0.0","64117.748","837740.551","75368.535","11763.635","63604.9","0.0","0.0","7368.26","3975.969","66997.191","-17092.045","21809.208","0.0","28095.938","0.0","28095.938"
"NGPL","2018/19","3","Published","NaN","120.0","423.1","5355.548","10.3802272584119","108.44339962969244","535554.8","0.0","45219.032","321003.086","901776.918","0.0","0.0","735840.623","0.0","153250.915","0.0","7549.324","0.0","49945.801","0.0","57495.125","44809.744","0.0","44809.744","901776.919","106652.602","12635.855","94016.747","0.0","0.0","1171.888","3467.842","91720.793","-28205.558","21821.381","0.0","41693.854","0.0","41693.854"
"UPPER","2022/23","3","Published","NaN","460.0","199.2","105900.0","-25.47578670443815","51.06209211520302","1.059E7","0.0","-5182524.445","7.33535369E7","7.876101245E7","0.0","0.0","8.393860281E7","0.0","0.0","720118.5187","85899.48065","0.0","2504787.348","12347.12329","2603033.952","8500742.831","0.0","8500742.831","7.876101245E7","6176036.047","153350.0038","6022686.043","0.0","-29241.88102","511.5","285585.6919","5708369.97","-5077109.668","2654674.661","0.0","-2023414.359","0.0","-2023414.359"
"UPPER","2021/22","1","Published","NaN","603.0","199.2","105900.0","32.48419406232295","98.10301","1.059E7","0.0","-200891.241","7.377912632E7","8.416823508E7","0.0","0.0","8.620303004E7","0.0","0.0","304178.8953","269605.4367","0.0","3104879.759","7680.19958","3382165.395","5721139.254","0.0","5721139.254","8.416823508E7","1727751.94","45955.0388","1681796.901","0.0","1122.43433","69.8845","28007.1013","1654982.119","-506417.23","288545.851","0.0","860019.0378","0.0","860019.0378"
"UPPER","2017/18","2","Published","NaN","0.0","199.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UPPER","2020/21","4","Audited","NaN","704.0","199.2","105900.0","-0.5042800078375826","92.02940050519358","1.059E7","0.0","-844086.4865","7.079225661E7","8.053817012E7","0.0","0.0","5890.15969","0.0","0.0","8.601186112E7","585214.2586","0.0","1362615.921","10015.14347","1957845.323","7437426.479","0.0","7437426.479","8.053817012E7","0.0","0.0","0.0","0.0","14473.69015","116.0","65383.68883","-50793.99868","-129.68","2479.57415","0.0","-53403.25283","0.0","-53403.25283"
"UPPER","2019/20","4","Audited","NaN","233.0","199.2","105900.0","-1.4548041038715769","92.53452708120868","1.059E7","0.0","-790593.5821","5.920131758E7","6.9000724E7","0.0","0.0","7077.34385","0.0","0.0","7.628820375E7","423357.4484","0.0","1576198.996","4696.91016","2004253.355","9298810.45","0.0","9298810.45","6.9000724E7","0.0","0.0","0.0","0.0","-90780.46683","1495.76653","61698.45669","-150983.157","-207.622","2872.97562","0.0","-154063.7546","0.0","-154063.7546"
"UPPER","2016/17","2","Published","NaN","0.0","199.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UPPER","2017/18","4","Audited","NaN","0.0","199.2","79425.0","-1.2964327226943657","93.01718727101039","7942500.0","0.0","-554609.901","4.493681288E7","5.232470298E7","0.0","0.0","9366.851","0.0","0.0","5.555706214E7","228744.171","0.0","1524719.038","18195.219","1771658.428","5013384.439","0.0","5013384.439","5.232470298E7","0.0","0.0","0.0","0.0","-46294.385","303.957","53905.498","-99895.926","-202.048","2871.195","0.0","-102969.169","0.0","-102969.169"
"UPPER","2017/18","4","Published","NaN","0.0","199.2","79425.0","-1.2964327226943657","93.01718727101039","7942500.0","0.0","-554609.901","4.493681288E7","5.232470298E7","0.0","0.0","9366.851","0.0","0.0","5.555706214E7","228744.171","0.0","1524719.038","18195.219","1771658.428","5013384.439","0.0","5013384.439","5.232470298E7","0.0","0.0","0.0","0.0","-46294.385","303.957","53905.498","-99895.926","-202.048","2871.195","0.0","-102969.169","0.0","-102969.169"
"UPPER","2024/25","2","Published","NaN","200.0","199.2","211800.0","-7.754349811142587","56.546719348441925","2.118E7","913773.301","-1.0117178143E7","7.1821025389E7","8.3797620547E7","0.0","0.0","7.920008152E7","0.0","0.0","1528800.549","915348.303","0.0","3664088.318","44660.897","4624097.517","1555359.039","0.0","1555359.039","8.3797620547E7","3348846.265","134356.946","3214489.319","0.0","1151.374","979628.404","212833.722","3982435.374","-2969638.702","1833982.317","0.0","-821185.645","0.0","-821185.645"
"UPPER","2021/22","4","Published","NaN","542.0","199.2","105900.0","-17.694995769593955","74.33440473087819","1.059E7","0.0","-2717986.539","7.380976963E7","8.16817831E7","0.0","0.0","8.515734164E7","0.0","0.0","364010.8007","209329.523","0.0","3857503.49","12075.87505","4078908.888","7918478.229","0.0","7918478.229","8.16817831E7","7173587.919","148666.252","7024921.667","0.0","-1328.30728","344.22079","440886.4488","6583051.132","-5623366.47","2833584.714","0.0","-1873900.052","0.0","-1873900.052"
"UPPER","2020/21","2","Published","NaN","495.0","199.2","105900.0","-0.5962432362606233","92.23756221435316","1.059E7","0.0","-822042.1615","6.79281228E7","7.769608064E7","0.0","0.0","6381.20894","0.0","0.0","8.101119617E7","631450.8713","0.0","1260279.105","10432.31012","1902162.286","5223659.02","0.0","5223659.02","7.769608064E7","0.0","0.0","0.0","0.0","2821.0876","116.0","22562.03206","-19624.94446","-11250.0","696.1349","0.0","-31571.07936","0.0","-31571.07936"
"UPPER","2018/19","2","Published","NaN","0.0","199.2","105900.0","-0.6103260910292729","94.45772733805478","1.059E7","0.0","-586926.6749","4.792301206E7","5.792608539E7","0.0","0.0","7871.28502","0.0","0.0","6.128705368E7","98549.31724","0.0","291497.5738","12795.84537","402842.7365","3771682.31","0.0","3771682.31","5.792608539E7","0.0","0.0","0.0","0.0","-6617.28434","2893.34614","26952.742","-30676.6802","-144.524","1495.56232","0.0","-32316.76652","0.0","-32316.76652"
"UPPER","2023/24","1","Published","NaN","196.0","199.2","159909.0","25.19579811017516","60.97132530376651","1.59909E7","0.0","-6241036.342","7.3030309128E7","8.2780172786E7","0.0","0.0","8.2101950605E7","0.0","0.0","1105409.589","469969.437","0.0","4083012.38","13597.303","4566579.119","4993766.528","0.0","4993766.528","8.2780172786E7","3715847.759","119916.955","3595930.804","0.0","-119.207","406.955","82740.003","3513478.549","-1595143.492","911076.338","0.0","1007258.72","0.0","1007258.72"
"UPPER","2019/20","2","Published","NaN","253.0","199.2","105900.0","-0.44078015089707273","93.74739011803588","1.059E7","0.0","-662151.3865","5.538180211E7","6.530965072E7","0.0","0.0","7496.51219","0.0","0.0","7.204365441E7","289946.4057","0.0","267324.2038","4742.34503","562012.9544","7303513.154","0.0","7303513.154","6.530965072E7","0.0","0.0","0.0","0.0","-1717.97427","5795.44961","24874.85343","-20797.37809","-1111.128","1430.8029","0.0","-23339.30899","0.0","-23339.30899"
"UPPER","2016/17","3","Published","NaN","0.0","199.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UPPER","2022/23","1","Published","NaN","367.1","199.2","105900.0","30.131315191690273","81.59132381491973","1.059E7","0.0","-1949478.808","7.365806148E7","8.229858267E7","0.0","0.0","8.562251999E7","0.0","0.0","401375.3227","301264.5875","0.0","3539045.42","16666.64831","3856976.655","7582289.298","0.0","7582289.298","8.229858267E7","3561782.477","108600.4519","3453182.025","0.0","-734.6965","403.74903","111800.8187","3341050.258","-1607211.27","936112.4183","0.0","797726.5697","0.0","797726.5697"
"UPPER","2018/19","4","Published","NaN","275.0","199.2","105900.0","-0.5093562386213408","93.95160059584514","1.059E7","0.0","-640525.4969","5.073819151E7","6.068766601E7","0.0","0.0","7716.02319","0.0","0.0","6.581827772E7","1041897.708","0.0","1650417.841","10102.83324","2702418.382","7840746.111","0.0","7840746.111","6.068766601E7","0.0","0.0","0.0","0.0","-2145.52088","562.95623","48927.88624","-50510.45089","-252.292","3178.08278","0.0","-53940.82567","0.0","-53940.82567"
"UPPER","2020/21","4","Published","NaN","704.0","199.2","105900.0","-0.39331634079320116","92.1406772181303","1.059E7","0.0","-832302.2826","7.187199773E7","8.162969545E7","0.0","0.0","6319.0043","0.0","0.0","8.557106051E7","585192.9996","0.0","1364746.149","9159.05006","1959098.199","5906782.266","0.0","5906782.266","8.162969545E7","0.0","0.0","0.0","0.0","9413.25842","116.0","49545.9259","-40016.66748","-129.68","1505.85301","0.0","-41652.20049","0.0","-41652.20049"
"UPPER","2025/26","2","Published","NaN","174.0","199.2","211800.0","9.410190302171861","50.04370649197356","2.118E7","876420.965","-1.145716393E7","7.020469644E7","8.080395348E7","0.0","0.0","7.489825994E7","0.0","0.0","2089952.554","1689192.956","0.0","4043909.817","67491.291","5800594.064","1984853.082","0.0","1984853.082","8.080395348E7","6076217.539","144324.351","5931893.188","0.0","-3340.93","80.857","335126.26","5593506.854","-2746666.764","1850300.937","0.0","996539.153","0.0","996539.153"
"UPPER","2023/24","3","Published","NaN","171.6","199.2","211800.0","-8.758943581995593","63.25464935316336","2.118E7","913773.301","-8696438.568","7.2634219474E7","8.6031554207E7","0.0","0.0","8.0729774267E7","0.0","0.0","1182290.913","2818271.908","0.0","2437639.396","23545.77","5279457.074","1159968.046","0.0","1159968.046","8.6031554207E7","6530295.171","159774.968","6370520.203","0.0","-339.74","1028.476","416116.58","5955092.36","-4678858.136","2667592.411","0.0","-1391358.188","0.0","-1391358.188"
"UPPER","2017/18","3","Published","NaN","0.0","199.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UPPER","2022/23","2","Published","NaN","543.0","199.2","105900.0","-15.577839864022664","62.38001220963172","1.059E7","0.0","-3983956.707","7.349292559E7","8.009896888E7","0.0","0.0","8.435918586E7","0.0","0.0","627905.447","707416.4472","0.0","2043652.458","16649.95728","2767718.863","7655841.294","0.0","7655841.294","8.009896888E7","4985186.665","124194.0106","4860992.654","0.0","-3528.87224","511.5","205392.6105","4652582.671","-3611608.426","1865820.866","0.0","-824846.6208","0.0","-824846.6208"
"UPPER","2016/17","1","Published","NaN","0.0","199.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"UPPER","2021/22","4","Audited","NaN","542.0","199.2","105900.0","-21.859737233238903","70.16893214353163","1.059E7","0.0","-3159110.086","7.384977386E7","8.128066378E7","0.0","0.0","8.606161906E7","0.0","0.0","518452.0563","209329.523","0.0","3027489.896","16216.05256","3253035.472","8552442.806","0.0","8552442.806","8.128066378E7","7116784.277","187935.4988","6928848.778","0.0","-45980.21775","2034.89862","440276.8155","6444626.643","-5765654.283","2993918.534","0.0","-2314946.173","0.0","-2314946.173"
"UPPER","2025/26","3","Published","NaN","217.0","199.2","211800.0","1.8052096506137865","46.69251876770538","2.118E7","876420.965","-1.216694549E7","6.98132749E7","7.9702750375E7","0.0","0.0","7.3983661993E7","0.0","0.0","2103421.219","2175349.576","0.0","2976076.821","81672.271","5233098.667","1617431.503","0.0","1617431.503","7.9702750375E7","7718105.748","188562.115","7529543.633","0.0","-3340.93","687.036","466306.684","7060583.056","-4039746.63","2734078.873","0.0","286757.553","0.0","286757.553"
"UPPER","2024/25","1","Published","NaN","227.5","199.2","211800.0","11.935498432483476","60.42389425873466","2.118E7","913773.301","-9295992.497","7.2191451162E7","8.4989231966E7","0.0","0.0","7.9289802011E7","0.0","0.0","1488036.864","2028117.15","0.0","3521680.99","38698.513","5588496.654","1377103.612","0.0","1377103.612","8.4989231917E7","2930907.254","108881.604","2822025.65","0.0","0.0","23.571","95701.206","2726348.015","-1193450.298","900913.075","0.0","631984.642","0.0","631984.642"
"UPPER","2016/17","4","Audited","NaN","0.0","199.2","79425.0","-0.34166265029902426","94.47878246144161","7942500.0","0.0","-438522.703","3.739605447E7","4.490003177E7","0.0","0.0","9875.246","0.0","0.0","4.516190203E7","690040.207","0.0","1495715.172","9029.344","2194784.723","2466530.231","0.0","2466530.231","4.490003177E7","0.0","0.0","0.0","0.0","20160.728","568.371","44707.235","-23978.136","-149.258","3009.162","0.0","-27136.556","0.0","-27136.556"
"UPPER","2019/20","4","Published","NaN","233.0","199.2","105900.0","-0.6554143822474032","93.315166802644","1.059E7","0.0","-707923.8356","5.935275953E7","6.923483569E7","0.0","0.0","6367.25772","0.0","0.0","7.649243862E7","422407.9064","0.0","1566982.844","4738.79057","1994129.541","9258099.732","0.0","9258099.732","6.923483569E7","0.0","0.0","0.0","0.0","-11169.39589","258.5","55383.60343","-66294.49932","-207.622","2906.26176","0.0","-69408.38308","0.0","-69408.38308"
"UPPER","2018/19","4","Audited","NaN","275.0","199.2","105900.0","-0.5021316248347498","93.97058118508026","1.059E7","0.0","-638515.4525","5.073694655E7","6.06884311E7","0.0","0.0","8193.65378","0.0","0.0","6.675535775E7","1041897.708","0.0","1651218.187","4787.49974","2697903.395","8773023.698","0.0","8773023.698","6.06884311E7","0.0","0.0","0.0","0.0","2770.12493","562.95662","53208.09424","-49875.01269","-252.292","3048.43438","0.0","-53175.73907","0.0","-53175.73907"
"UPPER","2024/25","3","Published","NaN","197.11","199.2","211800.0","-13.015311041863391","46.78523606704439","2.118E7","913773.301","-1.2184660302E7","7.1559921147E7","8.1469034146E7","0.0","0.0","7.7467399858E7","0.0","0.0","1609952.019","548025.85","0.0","3229754.69","42733.666","3820514.206","1428831.935","0.0","1428831.935","8.1469034147E7","4270827.263","161232.898","4109594.365","0.0","1151.374","979628.404","374761.101","4715613.042","-4048208.586","2734886.616","0.0","-2067482.159","0.0","-2067482.159"
"UPPER","2022/23","4","Published","NaN","426.8","199.2","105900.0","-35.494939178470254","34.67399294617564","1.059E7","0.0","-6918024.147","7.320537183E7","7.687734768E7","0.0","0.0","8.306695627E7","0.0","0.0","955439.3318","129217.7081","0.0","3368006.023","12893.90718","3510117.639","1.065516556E7","0.0","1.065516556E7","7.687734768E7","8128079.053","203192.8682","7924886.185","0.0","-29241.88102","24509.78401","738640.807","7181513.281","-7353988.05","3586439.291","0.0","-3758914.059","0.0","-3758914.059"
"UPPER","2021/22","2","Published","NaN","750.0","199.2","105900.0","-6.242074362606233","86.86037449480642","1.059E7","0.0","-1391486.341","7.542790968E7","8.462642334E7","0.0","0.0","8.574021118E7","0.0","0.0","304178.8953","123548.7833","0.0","4284081.415","7720.24832","4415350.446","5833317.249","0.0","5833317.249","8.462642328E7","3646525.865","95730.5173","3550795.348","0.0","535.7553","-406134.451","86444.49867","3058752.153","-2202532.062","1186737.929","0.0","-330517.8375","0.0","-330517.8375"
"UPPER","2023/24","2","Published","NaN","211.5","199.2","194780.47","-2.645445192734159","61.11486009865362","1.9478047E7","0.0","-7574065.826","7.27914752E7","8.469545637E7","0.0","0.0","8.132062888E7","0.0","0.0","1089758.25","1288557.616","0.0","2609092.916","18284.53","3915935.062","1630865.815","0.0","1630865.815","8.469545637E7","5356392.043","132176.492","5224215.551","0.0","-297.652","407.91","275187.564","4949138.244","-3420798.525","1785980.249","0.0","-257640.529","0.0","-257640.529"
"UPPER","2020/21","1","Published","NaN","283.0","199.2","105900.0","-0.6723981333333334","93.20723874032105","1.059E7","0.0","-719353.4174","6.494267284E7","7.481331942E7","0.0","0.0","6733.10131","0.0","0.0","7.822987907E7","171986.0813","0.0","1545341.173","4547.10758","1721874.362","5145167.108","0.0","5145167.108","7.481331942E7","0.0","0.0","0.0","0.0","2753.11048","16.20639","10226.81492","-7457.49805","-10000.0","344.24253","0.0","-17801.74058","0.0","-17801.74058"
"UPPER","2018/19","1","Published","NaN","0.0","199.2","79425.0","-1.0027074991501417","92.7665103921939","7942500.0","0.0","-574519.9121","4.545585861E7","5.28238387E7","0.0","0.0","8652.96229","0.0","0.0","5.803247457E7","28341.67999","0.0","275282.6936","12779.20122","316403.5748","5533692.404","0.0","5533692.404","5.28238387E7","0.0","0.0","0.0","0.0","-8225.06323","1145.38002","12018.28252","-19097.96573","-98.156","713.88905","0.0","-19910.01078","0.0","-19910.01078"
"UPPER","2016/17","4","Published","NaN","0.0","199.2","79425.0","-0.34166265029902426","94.47878246144161","7942500.0","0.0","-438522.703","3.739605447E7","4.490003177E7","0.0","0.0","9875.246","0.0","0.0","4.516190203E7","690040.207","0.0","1495715.172","9029.344","2194784.723","2466530.231","0.0","2466530.231","4.490003177E7","0.0","0.0","0.0","0.0","20160.728","568.371","44707.235","-23978.136","-149.258","3009.162","0.0","-27136.556","0.0","-27136.556"
